order_book_id,date,low,prev_close,limit_up,open,num_trades,high,limit_down,volume,close,total_turnover
601318.XSHG,2010-04-02,19.3126,51.27,21.3575,19.4641,20794.0,19.6383,17.4722,35277012.0,19.5057,907552880.0
601318.XSHG,2010-04-06,19.1649,51.51,21.4559,19.6913,25221.0,19.7405,17.5555,40584862.0,19.2861,1041034328.0
601318.XSHG,2010-04-07,19.0513,50.93,21.2136,19.1877,18205.0,19.4527,17.3586,32681302.0,19.2482,829878863.0
601318.XSHG,2010-04-08,18.7408,50.83,21.1719,19.2255,28413.0,19.2255,17.3246,49068088.0,18.8128,1229851543.0
601318.XSHG,2010-04-09,18.8241,49.68,20.6948,18.915,19688.0,19.2445,16.9307,43148522.0,19.199,1084809883.0
601318.XSHG,2010-04-12,18.5969,50.7,21.1189,19.199,28769.0,19.2975,17.2791,61730898.0,18.9036,1544584742.0
601318.XSHG,2010-04-13,18.9453,49.92,20.7933,18.9453,56488.0,19.767,17.014,120720556.0,19.6496,3113389101.0
601318.XSHG,2010-04-14,19.502,51.89,21.615,19.6951,28400.0,19.82,17.6843,59288126.0,19.7746,1543008689.0
601318.XSHG,2010-04-15,19.5247,52.22,21.7513,19.6913,31437.0,20.0245,17.7979,60969760.0,19.892,1594987597.0
601318.XSHG,2010-04-16,19.3126,52.53,21.8801,19.767,28167.0,19.8238,17.9039,48500256.0,19.3467,1248649221.0
601318.XSHG,2010-04-19,18.6159,51.09,21.2817,19.1233,46237.0,19.5398,17.4117,100153410.0,18.6348,2519922622.0
601318.XSHG,2010-04-20,18.5931,49.21,20.4979,18.8582,35111.0,19.2899,16.7717,84745206.0,19.1687,2125985096.0
601318.XSHG,2010-04-21,19.1233,50.62,21.0848,19.199,39925.0,19.8276,17.2526,90992112.0,19.6989,2356458276.0
601318.XSHG,2010-04-22,19.4262,52.02,21.668,19.5777,34881.0,20.0132,17.7297,86583216.0,19.6042,2257690525.0
601318.XSHG,2010-04-23,19.3505,51.77,21.5658,19.7102,30432.0,20.051,17.6426,71085038.0,19.6042,1852355344.0
601318.XSHG,2010-04-26,19.1914,51.77,21.5658,19.6004,24167.0,19.7254,17.6426,45339088.0,19.1952,1161687001.0
601318.XSHG,2010-04-27,18.3697,50.69,21.1151,19.0816,38134.0,19.0816,17.2753,77057666.0,18.7976,1896412195.0
601318.XSHG,2010-04-28,18.4417,49.64,20.6759,18.5174,17622.0,18.8317,16.9194,38970828.0,18.5515,958104408.0
601318.XSHG,2010-04-29,18.3281,48.99,20.407,18.7446,17776.0,18.8847,16.6959,36764700.0,18.3508,903803621.0
601318.XSHG,2010-04-30,18.063,48.46,20.1874,18.3697,26422.0,18.7635,16.5142,60434882.0,18.7067,1476549044.0
601318.XSHG,2010-05-04,18.3394,49.4,20.5774,18.4038,17832.0,18.9718,16.8361,43539274.0,18.6689,1076517165.0
601318.XSHG,2010-05-05,17.9494,49.3,20.5358,18.578,31200.0,18.8128,16.802,66905542.0,18.4682,1619772464.0
601318.XSHG,2010-05-06,17.423,48.77,20.3161,18.4,38041.0,18.4,16.6202,76719528.0,17.5101,1808252940.0
601318.XSHG,2010-05-07,17.0065,46.24,19.2596,17.0065,27830.0,18.1387,15.7606,75540646.0,17.5442,1758768510.0
601318.XSHG,2010-05-10,17.6275,46.33,19.2975,17.8358,30264.0,18.4076,15.7909,72740168.0,18.2561,1730791139.0
601318.XSHG,2010-05-11,17.6086,48.21,20.0813,18.6878,28462.0,18.6992,16.4309,70870210.0,17.7297,1701502569.0
601318.XSHG,2010-05-12,17.5139,46.82,19.502,17.6048,44405.0,18.5742,15.9575,126975836.0,18.4076,3062796962.0
601318.XSHG,2010-05-13,18.2523,48.61,20.248,18.5515,32525.0,18.8052,16.5672,105260306.0,18.6992,2586801440.0
601318.XSHG,2010-05-14,18.2145,49.38,20.5698,18.3281,27353.0,18.5288,16.8285,70814916.0,18.2902,1715512888.0
601318.XSHG,2010-05-17,17.1882,48.3,20.1192,18.0175,42095.0,18.0175,16.4612,76879416.0,17.2375,1778236779.0
601318.XSHG,2010-05-18,17.1201,45.52,18.9604,17.3738,25844.0,17.9304,15.5145,65595156.0,17.6805,1517786006.0
601318.XSHG,2010-05-19,17.2034,46.69,19.4489,17.4495,20192.0,17.8244,15.9121,47375878.0,17.5366,1098912266.0
601318.XSHG,2010-05-20,16.9648,46.31,19.2899,17.4192,32024.0,17.6843,15.7833,61595806.0,17.014,1401077261.0
601318.XSHG,2010-05-21,16.499,44.93,18.7143,16.6543,27817.0,17.2412,15.3138,52239956.0,17.1087,1165840909.0
601318.XSHG,2010-05-24,17.3283,45.18,18.8203,17.4419,28384.0,17.9304,15.3971,59905158.0,17.7562,1399469935.0
601318.XSHG,2010-05-25,17.1163,46.89,19.5323,17.5896,31158.0,17.6313,15.9802,52718618.0,17.1352,1203608142.0
601318.XSHG,2010-05-26,16.9648,45.25,18.8506,17.3435,19074.0,17.5139,15.4236,36074282.0,17.1996,819489543.0
601318.XSHG,2010-05-27,16.8891,45.42,18.9188,17.1769,24215.0,17.5328,15.4804,49060758.0,17.4571,1120033891.0
601318.XSHG,2010-05-28,17.2678,46.1,19.2028,17.6654,19313.0,17.7146,15.7114,38878290.0,17.4041,899503415.0
601318.XSHG,2010-05-31,17.1201,45.96,19.146,17.317,17995.0,17.5025,15.6622,39335638.0,17.1769,899346097.0
601318.XSHG,2010-06-01,16.9648,45.36,18.8961,17.1163,25040.0,17.5707,15.4577,60811892.0,17.3889,1391943396.0
601318.XSHG,2010-06-02,16.9648,45.92,19.1271,17.3435,18826.0,17.3435,15.6508,41366696.0,17.2299,935642636.0
601318.XSHG,2010-06-03,17.139,45.5,18.9529,17.3435,16571.0,17.5328,15.5069,38723270.0,17.2791,887133480.0
601318.XSHG,2010-06-04,17.0784,45.63,19.0059,17.1617,10939.0,17.3018,15.5523,21899482.0,17.2488,497194663.0
601318.XSHG,2010-06-07,16.6846,45.55,18.9756,17.0405,21097.0,17.1617,15.5258,39750626.0,16.8664,889302063.0
601318.XSHG,2010-06-08,16.5521,44.54,18.5515,16.8701,20912.0,16.9875,15.1812,33268502.0,16.7679,736749859.0
601318.XSHG,2010-06-09,16.5104,44.28,18.4454,16.8512,39968.0,17.4382,15.0904,79492446.0,17.2943,1784266356.0
601318.XSHG,2010-06-10,16.9269,45.67,19.0248,17.033,18799.0,17.1542,15.5637,33597320.0,16.9572,755136129.0
601318.XSHG,2010-06-11,17.0405,44.78,18.6537,17.1504,21066.0,17.4117,15.2608,36345660.0,17.1579,828227643.0
601318.XSHG,2010-06-17,16.9875,45.31,18.8734,17.2943,14660.0,17.3776,15.4425,33891512.0,17.0557,769475462.0
601318.XSHG,2010-06-18,16.9648,45.04,18.7597,17.0595,19921.0,17.317,15.3516,45997226.0,17.014,1040929333.0
601318.XSHG,2010-06-21,17.1579,44.93,18.7143,17.1731,49588.0,17.9872,15.3138,125828394.0,17.8055,2941353196.0
601318.XSHG,2010-06-22,17.7411,47.02,19.5853,17.8093,16303.0,17.9115,16.0257,41535968.0,17.8396,977327930.0
601318.XSHG,2010-06-23,17.476,47.11,19.6231,17.7487,17563.0,17.938,16.056,42364104.0,17.707,988957503.0
601318.XSHG,2010-06-24,17.6654,46.76,19.4792,17.6654,17254.0,18.0819,15.9348,38730344.0,17.8699,914646918.0
601318.XSHG,2010-06-25,17.6275,47.19,19.6572,17.76,19716.0,18.1463,16.0825,36197198.0,17.991,858193868.0
601318.XSHG,2010-06-28,17.6881,47.51,19.7898,17.9835,16736.0,18.1614,16.1923,40707212.0,17.726,964185134.0
601318.XSHG,2010-06-29,17.726,46.81,0.0,17.726,0.0,17.726,0.0,0.0,17.726,0.0
601318.XSHG,2010-06-30,17.726,46.81,0.0,17.726,0.0,17.726,0.0,0.0,17.726,0.0
601318.XSHG,2010-07-01,17.726,46.81,0.0,17.726,0.0,17.726,0.0,0.0,17.726,0.0
601318.XSHG,2010-07-02,17.726,46.81,0.0,17.726,0.0,17.726,0.0,0.0,17.726,0.0
601318.XSHG,2010-07-05,17.726,46.81,0.0,17.726,0.0,17.726,0.0,0.0,17.726,0.0
601318.XSHG,2010-07-06,17.726,46.81,0.0,17.726,0.0,17.726,0.0,0.0,17.726,0.0
601318.XSHG,2010-07-07,17.726,46.81,0.0,17.726,0.0,17.726,0.0,0.0,17.726,0.0
601318.XSHG,2010-07-08,17.726,46.81,0.0,17.726,0.0,17.726,0.0,0.0,17.726,0.0
601318.XSHG,2010-07-09,17.726,46.81,0.0,17.726,0.0,17.726,0.0,0.0,17.726,0.0
601318.XSHG,2010-07-12,17.726,46.81,0.0,17.726,0.0,17.726,0.0,0.0,17.726,0.0
601318.XSHG,2010-07-13,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-07-14,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-07-15,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-07-16,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-07-19,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-07-20,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-07-21,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-07-22,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-07-23,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-07-26,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-07-27,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-07-28,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-07-29,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-07-30,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-02,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-03,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-04,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-05,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-06,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-09,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-10,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-11,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-12,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-13,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-16,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-17,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-18,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-19,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-20,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-23,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-24,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-25,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-26,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-27,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-30,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-08-31,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-09-01,17.7259,46.51,0.0,17.7259,0.0,17.7259,0.0,0.0,17.7259,0.0
601318.XSHG,2010-09-02,18.0651,46.51,19.4981,18.2938,62230.0,18.8159,15.9537,184765862.0,18.5263,4498031937.0
601318.XSHG,2010-09-03,18.3128,48.61,20.3785,18.5987,27028.0,18.713,16.674,79005540.0,18.6253,1922321514.0
601318.XSHG,2010-09-06,18.8273,48.87,20.489,18.8693,40764.0,19.5515,16.7617,89476758.0,19.46,2264538730.0
601318.XSHG,2010-09-07,19.0484,51.06,21.4075,19.4752,25206.0,19.4829,17.5125,57157868.0,19.3571,1440108047.0
601318.XSHG,2010-09-08,18.8883,50.79,21.2932,19.2656,25313.0,19.2656,17.421,53448086.0,19.0217,1333713818.0
601318.XSHG,2010-09-09,18.4369,49.76,20.9255,19.1097,24682.0,19.1212,17.1181,45972868.0,18.5363,1126863232.0
601318.XSHG,2010-09-10,18.5325,48.49,20.3903,18.5975,15071.0,18.8651,16.6823,34652152.0,18.7542,847604366.0
601318.XSHG,2010-09-13,18.7695,49.06,20.6311,18.7733,19196.0,19.3047,16.8773,44329866.0,18.9683,1106541988.0
601318.XSHG,2010-09-14,19.0485,49.62,20.8643,19.0485,19641.0,19.4002,17.0722,45764372.0,19.1594,1152375394.0
601318.XSHG,2010-09-15,18.8421,50.12,21.0746,19.1518,22237.0,19.4576,17.2442,47871722.0,18.8459,1202541915.0
601318.XSHG,2010-09-16,18.5057,49.3,20.7305,18.8459,16075.0,19.0371,16.9614,36071422.0,18.7045,882336316.0
601318.XSHG,2010-09-17,18.5172,48.93,20.5738,18.8077,12327.0,18.8421,16.8352,26699950.0,18.6395,649613622.0
601318.XSHG,2010-09-20,18.521,48.76,20.505,18.7313,23230.0,19.4194,16.774,56546476.0,19.1059,1405175232.0
601318.XSHG,2010-09-21,19.083,49.98,21.0172,19.2932,16458.0,19.4079,17.1945,33420522.0,19.2053,843371000.0
601318.XSHG,2010-09-27,19.1518,50.24,21.1243,19.1976,27665.0,19.7175,17.2863,57120858.0,19.6908,1452196499.0
601318.XSHG,2010-09-28,19.3811,51.51,21.6595,19.6258,16153.0,19.7825,17.7221,35274528.0,19.4996,901276787.0
601318.XSHG,2010-09-29,19.4194,51.01,21.4492,19.4767,13697.0,19.7787,17.55,31392172.0,19.5264,804872966.0
601318.XSHG,2010-09-30,19.3544,51.08,21.4798,19.4194,40617.0,20.4515,17.573,76279168.0,20.2183,2002691296.0
601318.XSHG,2010-10-08,20.0692,52.89,22.2405,20.0692,39562.0,21.2198,18.1961,91294854.0,21.0861,2494059989.0
601318.XSHG,2010-10-11,21.2925,55.16,23.1962,21.2925,54474.0,22.7336,18.9759,140008748.0,22.2482,4059817609.0
601318.XSHG,2010-10-12,22.0035,58.2,24.473,22.1258,29666.0,22.4775,20.0233,69903362.0,22.3667,2036211934.0
601318.XSHG,2010-10-13,22.2482,58.51,24.6029,22.3437,33758.0,22.7642,20.1304,77411436.0,22.6687,2285876061.0
601318.XSHG,2010-10-14,23.2038,59.3,24.9355,23.7008,54388.0,24.1213,20.4018,140508452.0,23.2421,4354684837.0
601318.XSHG,2010-10-15,23.0586,60.8,25.5663,23.1274,45204.0,24.0831,20.9179,120737816.0,23.9684,3762361495.0
601318.XSHG,2010-10-18,22.9362,62.7,26.3652,23.9684,46991.0,24.5418,21.5715,119443508.0,23.1236,3716974364.0
601318.XSHG,2010-10-19,23.0547,60.49,25.4363,23.07,31208.0,24.0372,20.8108,68333020.0,23.9416,2111048702.0
601318.XSHG,2010-10-20,23.9301,62.63,26.3346,23.9416,70147.0,25.6886,21.5486,187022374.0,25.6045,6105907544.0
601318.XSHG,2010-10-21,24.8744,66.98,28.1657,25.6083,30316.0,25.6083,23.0433,80814594.0,25.1037,2660063223.0
601318.XSHG,2010-10-22,24.6221,65.67,27.6152,24.9623,24955.0,25.421,22.5922,61949844.0,24.8438,2025961514.0
601318.XSHG,2010-10-25,24.2742,64.99,27.3285,24.8361,39958.0,25.6886,22.359,77998704.0,25.5472,2554247525.0
601318.XSHG,2010-10-26,24.2742,66.83,28.1007,25.4592,50263.0,25.4592,22.9936,109898344.0,24.473,3539792591.0
601318.XSHG,2010-10-27,23.3147,64.02,26.9195,24.0831,54563.0,24.3812,22.0264,120033148.0,23.4255,3723672978.0
601318.XSHG,2010-10-28,22.9362,61.28,25.7689,23.0509,37660.0,23.4638,21.0822,88222392.0,23.2459,2674745883.0
601318.XSHG,2010-10-29,22.7566,60.81,25.5701,23.2459,39777.0,23.3185,20.9217,72386068.0,22.9057,2169903198.0
601318.XSHG,2010-11-01,22.9057,59.92,0.0,22.9057,0.0,22.9057,0.0,0.0,22.9057,0.0
601318.XSHG,2010-11-02,23.0356,59.92,25.1955,23.7237,46065.0,23.7428,20.6159,106070462.0,23.1236,3237673550.0
601318.XSHG,2010-11-03,22.4966,60.49,25.4363,23.0509,38891.0,23.5479,20.8108,83404786.0,23.1044,2509020426.0
601318.XSHG,2010-11-04,23.1083,60.44,25.4134,23.158,32049.0,23.8078,20.7955,65058304.0,23.4905,2004135745.0
601318.XSHG,2010-11-05,23.6702,61.45,25.8415,23.8919,29556.0,24.1213,21.1434,63490808.0,23.8881,1986586460.0
601318.XSHG,2010-11-08,23.3453,62.49,26.2773,23.8919,26039.0,23.911,21.4989,63151216.0,23.5632,1948900278.0
601318.XSHG,2010-11-09,22.9362,61.64,25.918,23.5708,35014.0,23.5708,21.2084,67363008.0,22.9974,2034534276.0
601318.XSHG,2010-11-10,22.5884,60.16,25.2987,22.9171,28231.0,23.3376,20.6961,68116686.0,23.3185,2054687033.0
601318.XSHG,2010-11-11,23.1809,61.0,25.6504,23.4638,51789.0,24.3736,20.9867,109224250.0,23.8881,3417606627.0
601318.XSHG,2010-11-12,22.9859,62.49,26.2773,23.8193,55734.0,24.5418,21.4989,120898570.0,23.2191,3759229627.0
601318.XSHG,2010-11-15,22.1717,60.74,25.5395,22.9745,39148.0,23.1962,20.8987,85199934.0,22.7183,2525269206.0
601318.XSHG,2010-11-16,21.3307,59.43,24.989,22.6304,41698.0,22.6304,20.4477,82572210.0,21.6556,2374218989.0
601318.XSHG,2010-11-17,21.1472,56.65,23.8231,21.2428,37252.0,22.2673,19.492,99764732.0,21.755,2832767814.0
601318.XSHG,2010-11-18,21.5295,56.91,23.9301,22.1182,26906.0,22.1908,19.5799,61653146.0,22.0379,1767075762.0
601318.XSHG,2010-11-19,21.2237,57.65,24.2436,22.229,31212.0,22.2596,19.836,73266948.0,22.0608,2087955493.0
601318.XSHG,2010-11-22,21.9423,57.71,24.2665,21.9844,31238.0,22.7451,19.8551,70740266.0,22.3131,2069311741.0
601318.XSHG,2010-11-23,21.3383,58.37,24.5456,22.0226,25810.0,22.0952,20.0807,61546324.0,21.5065,1744352265.0
601318.XSHG,2010-11-24,21.5754,56.26,23.6587,21.5754,27992.0,22.4355,19.3544,67977334.0,22.2826,1971102345.0
601318.XSHG,2010-11-25,21.927,58.29,24.5112,22.2558,23218.0,22.554,20.0539,49042272.0,22.359,1431165500.0
601318.XSHG,2010-11-26,21.7244,58.49,24.5953,22.2137,20655.0,22.2443,20.1227,42616416.0,21.8544,1224229468.0
601318.XSHG,2010-11-29,21.7894,57.17,24.041,21.7933,15391.0,22.2482,19.6678,35725686.0,22.0761,1030556754.0
601318.XSHG,2010-11-30,21.2925,57.75,24.2857,21.9806,25419.0,22.2061,19.8704,51923802.0,21.6709,1472657617.0
601318.XSHG,2010-12-01,21.3307,56.69,23.8384,21.5601,13526.0,21.6709,19.5035,28350524.0,21.4072,796698753.0
601318.XSHG,2010-12-02,21.7474,56.0,23.5479,21.9806,20853.0,22.1908,19.2664,44533690.0,21.755,1282129654.0
601318.XSHG,2010-12-03,21.9041,56.91,23.9301,21.9615,32637.0,22.4775,19.5799,67386988.0,22.4087,1966304531.0
601318.XSHG,2010-12-06,22.3017,58.62,24.6488,22.359,30948.0,23.1044,20.1686,68315482.0,22.8483,2033742091.0
601318.XSHG,2010-12-07,22.5081,59.77,25.1343,22.7222,26161.0,23.265,20.5623,49224706.0,23.0815,1472475440.0
601318.XSHG,2010-12-08,22.6037,60.38,25.3904,23.0089,19279.0,23.1771,20.7726,36579518.0,22.6342,1094520707.0
601318.XSHG,2010-12-09,22.4049,59.21,24.8973,22.5157,17459.0,23.07,20.3712,36162072.0,22.619,1073767938.0
601318.XSHG,2010-12-10,22.4775,59.17,24.882,22.5157,30081.0,23.3491,20.3559,66365444.0,23.2803,1998477961.0
601318.XSHG,2010-12-13,23.0395,60.9,25.6083,23.3185,28732.0,23.5096,20.9523,78135978.0,23.502,2378679886.0
601318.XSHG,2010-12-14,23.2459,61.48,25.853,23.3185,20476.0,23.7581,21.151,46066618.0,23.2994,1414462365.0
601318.XSHG,2010-12-15,22.7031,60.95,25.6312,23.2956,28942.0,23.395,20.9714,49639708.0,22.7336,1490436740.0
601318.XSHG,2010-12-16,22.0379,59.47,25.0081,22.6725,44620.0,22.8483,20.4591,68674368.0,22.0838,2008535520.0
601318.XSHG,2010-12-17,21.8124,57.77,24.2933,22.1641,27537.0,22.1755,19.8743,51757160.0,21.9882,1486898959.0
601318.XSHG,2010-12-20,21.216,57.52,24.1863,22.1067,38898.0,22.1564,19.7902,60844064.0,21.4874,1717720575.0
601318.XSHG,2010-12-21,21.5065,56.21,23.6358,21.5945,36645.0,22.424,19.3391,65564776.0,22.3934,1884808481.0
601318.XSHG,2010-12-22,21.755,58.58,24.6335,22.3628,21105.0,22.4355,20.1533,40991316.0,21.9003,1186543277.0
601318.XSHG,2010-12-23,21.6824,57.29,24.0907,21.9041,17695.0,22.229,19.7099,32995408.0,21.7627,943569681.0
601318.XSHG,2010-12-24,21.4874,56.93,23.9378,21.6595,19208.0,22.057,19.5876,37225716.0,21.7856,1063026027.0
601318.XSHG,2010-12-27,21.216,56.99,23.9645,22.4011,32518.0,22.5463,19.6067,62151416.0,21.3192,1784328805.0
601318.XSHG,2010-12-28,21.0249,55.77,23.4523,21.2925,21444.0,21.6251,19.1862,43977230.0,21.0669,1226590399.0
601318.XSHG,2010-12-29,20.9484,55.11,23.1732,21.1434,16011.0,21.2428,18.9606,25456228.0,21.2275,702856126.0
601318.XSHG,2010-12-30,20.9714,55.53,23.3491,21.2313,16776.0,21.3689,19.1059,36243908.0,21.1052,1002551647.0
601318.XSHG,2010-12-31,21.1319,55.21,23.2153,21.2122,15885.0,21.5906,18.995,32952198.0,21.4683,921857602.0
601318.XSHG,2011-01-04,21.5983,56.16,23.6167,21.7321,21115.0,22.0188,19.32,49125364.0,21.755,1400499338.0
601318.XSHG,2011-01-05,20.9484,56.91,23.9301,21.6327,46082.0,21.713,19.5799,85510850.0,20.9714,2368305774.0
601318.XSHG,2011-01-06,19.6678,54.86,23.07,21.002,98132.0,21.002,18.8727,189415730.0,20.1036,4971851955.0
601318.XSHG,2011-01-07,19.8016,52.59,22.1144,20.2489,60139.0,20.7382,18.0929,131802774.0,20.2642,3494756547.0
601318.XSHG,2011-01-10,19.8398,53.01,22.2902,20.2221,32632.0,20.6044,18.2381,56583872.0,19.8895,1494174281.0
601318.XSHG,2011-01-11,19.7634,52.03,21.8774,19.8169,23431.0,20.0883,17.9017,51609466.0,19.9239,1343674168.0
601318.XSHG,2011-01-12,19.8781,52.12,21.9156,19.9813,23309.0,20.3368,17.9323,45111852.0,20.2565,1189009625.0
601318.XSHG,2011-01-13,20.0883,52.99,22.2826,20.3444,19101.0,20.4285,18.2305,39024098.0,20.2527,1034239321.0
601318.XSHG,2011-01-14,19.8016,52.98,22.2787,20.1495,20494.0,20.2298,18.2267,30887970.0,19.8704,806532104.0
601318.XSHG,2011-01-17,19.0371,51.98,21.8582,19.7825,32160.0,19.8666,17.8826,61713130.0,19.0562,1561578586.0
601318.XSHG,2011-01-18,18.9415,49.85,20.9637,19.06,16047.0,19.3238,17.1525,36108022.0,19.1135,901698013.0
601318.XSHG,2011-01-19,19.0409,50.0,21.0249,19.1135,16540.0,19.4117,17.2022,35668352.0,19.3735,896464529.0
601318.XSHG,2011-01-20,18.6319,50.68,21.3116,19.4155,25274.0,19.4346,17.4354,44348378.0,18.6472,1106855829.0
601318.XSHG,2011-01-21,18.5401,48.78,20.5126,18.6777,23876.0,19.3238,16.7817,47609688.0,18.888,1176531357.0
601318.XSHG,2011-01-24,18.349,49.41,20.7764,18.9989,24627.0,18.9989,16.9996,50551822.0,18.4828,1226944337.0
601318.XSHG,2011-01-25,18.3108,48.35,20.333,18.479,15660.0,18.7313,16.6364,40156196.0,18.5401,973316668.0
601318.XSHG,2011-01-26,18.5592,48.5,20.3941,18.5745,14140.0,18.8689,16.6861,29741324.0,18.7045,727077978.0
601318.XSHG,2011-01-27,18.3719,48.93,20.5738,18.5401,23561.0,19.1823,16.8352,51619288.0,19.0868,1278763037.0
601318.XSHG,2011-01-28,18.693,49.93,20.9943,19.0868,20258.0,19.1709,17.1792,36340914.0,18.8842,897234526.0
601318.XSHG,2011-01-31,18.7122,49.4,20.7726,18.8574,19742.0,19.0753,16.9958,34396012.0,18.9989,851152074.0
601318.XSHG,2011-02-01,18.9186,49.7,20.8987,19.0294,14175.0,19.1518,17.099,28069544.0,19.0944,697707971.0
601318.XSHG,2011-02-09,18.9033,49.95,21.0058,19.0371,22285.0,19.4002,17.1869,43512872.0,19.0753,1092232094.0
601318.XSHG,2011-02-10,18.8689,49.9,20.9828,19.0371,23561.0,19.3658,17.1678,49854952.0,19.3314,1244606804.0
601318.XSHG,2011-02-11,19.018,50.57,21.2657,19.19,40135.0,19.2664,17.3971,85023056.0,19.1021,2125527418.0
601318.XSHG,2011-02-14,19.0982,49.97,21.0134,19.1135,50691.0,20.0692,17.1907,109709916.0,19.9889,2822049324.0
601318.XSHG,2011-02-15,19.7252,52.29,21.9882,19.9507,31994.0,20.0692,17.9897,67388176.0,19.7405,1753103503.0
601318.XSHG,2011-02-16,19.4958,51.64,21.713,19.6869,25468.0,19.8246,17.7679,54502152.0,19.6831,1398832887.0
601318.XSHG,2011-02-17,19.4958,51.49,21.6518,19.6908,27118.0,19.8398,17.7144,51565026.0,19.5952,1324705092.0
601318.XSHG,2011-02-18,19.4079,51.26,21.5562,19.534,25957.0,19.7175,17.6341,49809116.0,19.5646,1275690029.0
601318.XSHG,2011-02-21,19.3735,51.18,21.5218,19.4882,22216.0,19.7443,17.6074,43524872.0,19.7099,1112791611.0
601318.XSHG,2011-02-22,18.8115,51.56,21.6824,19.7252,58575.0,19.7596,17.7374,101407510.0,18.823,2537769280.0
601318.XSHG,2011-02-23,18.5898,49.24,20.7038,18.7427,34630.0,18.8689,16.9422,56835344.0,18.7045,1389602861.0
601318.XSHG,2011-02-24,18.4293,48.93,20.5738,18.693,36280.0,18.7313,16.8352,54264342.0,18.6816,1318826028.0
